LotArea,Utilities,OverallQual,OverallCond,YearRemodAdd,ExterQual,ExterCond,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageFinish,GarageArea,GarageQual,GarageCond,OpenPorchSF,EnclosedPorch,ScreenPorch,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSSubClass_1-1/2 STORY - UNFINISHED ALL AGES,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_1-STORY W/FINISHED ATTIC ALL AGES,MSSubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,MSSubClass_2-1/2 STORY ALL AGES,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,MSSubClass_SPLIT FOYER,MSSubClass_SPLIT OR MULTI-LEVEL
5790,3,3,6,1950,4,4,4,0,840,765,3,2,3,8,5,1.0,379,3.0,3.0,0,202,0,2010,107400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,3,4,5,1973,3,3,3,1,526,462,2,1,3,5,5,1.0,297,3.0,3.0,101,0,0,2009,91000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8475,3,4,7,1956,3,3,5,1,952,0,2,1,3,4,5,1.0,283,3.0,3.0,0,0,0,2008,135750,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8635,3,5,5,2001,3,3,3,1,1072,213,2,1,3,6,4,1.0,240,3.0,3.0,0,0,0,2008,127000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,3,4,5,1968,3,3,3,0,1768,0,4,2,3,8,5,0.0,0,0.0,0.0,0,0,0,2010,136500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10440,3,5,6,1981,3,3,4,1,682,548,2,1,3,5,5,1.0,440,3.0,3.0,0,128,0,2009,110000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,3,6,6,1968,3,4,3,1,1182,960,4,1,4,8,5,3.0,509,3.0,3.0,72,0,252,2009,193500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500,3,6,5,1998,3,4,5,1,1337,0,2,1,3,5,5,3.0,405,3.0,3.0,199,0,0,2006,153500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10206,3,8,5,2007,3,3,5,1,1563,0,3,1,4,6,5,2.0,758,3.0,3.0,99,0,0,2008,245000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8892,3,5,5,1960,3,3,4,1,1065,0,3,1,3,6,5,1.0,461,3.0,3.0,0,0,0,2007,126500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8530,3,7,5,1996,3,3,4,1,804,670,3,1,3,7,5,3.0,400,3.0,3.0,72,0,0,2009,168500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16059,3,8,5,1992,4,3,5,1,1301,1116,4,1,4,9,5,1.0,462,3.0,3.0,82,0,0,2006,260000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11911,3,6,5,2005,4,3,5,1,684,876,3,1,4,6,5,3.0,400,3.0,3.0,38,0,0,2009,174000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3951,3,6,5,2009,4,3,5,1,612,612,2,1,4,4,5,2.0,528,3.0,3.0,234,0,0,2009,164500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8470,3,3,2,1982,2,2,3,0,1013,0,2,1,2,6,5,0.0,0,0.0,0.0,0,156,0,2009,85000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,3,4,5,1995,3,3,5,1,990,0,3,1,3,5,5,0.0,0,0.0,0.0,0,0,0,2007,123600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,3,4,5,1950,3,3,3,1,1040,0,2,1,3,4,5,1.0,420,3.0,3.0,29,0,0,2006,109900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8500,3,5,3,1961,3,3,3,1,1235,0,2,1,3,6,5,1.0,480,3.0,3.0,0,0,0,2006,98600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13360,3,5,7,2006,3,4,5,1,964,0,2,1,3,5,5,1.0,432,3.0,3.0,0,44,0,2009,163500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,3,6,6,1998,3,3,5,0,1260,1031,4,2,3,9,5,1.0,506,3.0,3.0,0,0,99,2007,133900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9337,3,6,5,1997,3,4,5,1,905,881,3,1,4,7,5,2.0,684,3.0,3.0,162,0,0,2007,204750,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9765,3,6,8,1993,5,4,4,1,680,790,3,1,3,6,5,3.0,420,3.0,3.0,63,0,0,2009,185000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10264,3,7,5,1999,4,3,5,1,1588,0,3,1,4,6,5,2.0,472,3.0,3.0,29,0,0,2006,214000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10921,3,4,5,1965,3,3,3,1,960,0,3,1,3,6,5,3.0,432,3.0,3.0,0,0,0,2007,94750,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10625,3,5,5,1950,3,3,2,0,835,0,2,1,3,5,5,1.0,366,2.0,3.0,0,77,0,2010,83000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9320,3,4,5,1959,3,3,2,1,1225,0,3,1,3,6,5,0.0,0,0.0,0.0,0,0,0,2010,128950,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10603,3,6,7,2001,3,3,4,1,1610,0,3,1,4,6,5,2.0,480,3.0,3.0,68,0,0,2010,205000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9206,3,6,5,1985,4,3,3,1,977,755,3,1,4,7,5,3.0,476,3.0,3.0,46,0,0,2010,178000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7018,3,5,5,1979,3,2,3,1,1535,0,4,2,3,8,5,1.0,410,3.0,3.0,0,0,0,2009,118964,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10402,3,7,5,2009,3,3,5,1,1226,0,3,1,4,6,5,2.0,740,3.0,3.0,36,0,0,2010,198900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7758,3,7,4,1950,3,2,5,1,1226,592,4,1,3,7,5,1.0,240,3.0,3.0,0,0,184,2007,169500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,3,8,5,2004,4,3,5,1,1053,939,3,1,4,9,5,2.0,648,3.0,3.0,45,0,0,2008,250000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10800,3,4,7,1995,3,3,4,1,1047,0,2,1,3,6,5,1.0,273,2.0,2.0,0,0,0,2007,100000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,3,5,5,1950,3,3,5,1,789,0,2,1,3,5,5,1.0,250,3.0,3.0,0,0,0,2008,115000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8500,3,5,7,2005,3,3,3,0,997,520,3,1,2,7,5,0.0,0,0.0,0.0,0,144,0,2007,115000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11751,3,6,6,1977,3,3,5,1,1844,0,3,1,3,7,5,2.0,546,3.0,3.0,122,0,0,2010,190000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9525,3,6,4,1972,3,3,4,1,1216,639,4,1,3,7,5,1.0,325,3.0,3.0,0,0,0,2006,136900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,3,7,5,2000,3,3,5,1,774,656,3,1,3,7,5,3.0,400,3.0,3.0,0,0,0,2010,180000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9965,3,7,5,2007,4,3,5,1,1282,1414,4,1,5,10,5,3.0,792,3.0,3.0,184,0,168,2007,383970,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21000,3,6,5,1953,3,4,3,1,2259,0,3,1,4,7,5,1.0,450,3.0,3.0,120,192,0,2007,217000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7259,3,6,8,2002,3,3,5,1,1436,884,3,1,4,9,5,1.0,180,3.0,3.0,0,0,0,2007,259500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3230,3,6,5,1999,3,3,4,1,729,729,2,1,3,5,5,1.0,440,3.0,3.0,32,0,0,2007,176000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11616,3,5,5,1962,3,3,3,1,1092,0,3,1,3,6,5,1.0,288,3.0,3.0,20,144,0,2009,139000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8536,3,5,5,2007,3,3,4,1,1125,0,2,1,3,5,5,1.0,430,3.0,3.0,64,0,0,2007,155000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12376,3,7,5,1990,3,3,4,1,1699,1523,5,1,4,11,5,1.0,594,3.0,3.0,0,0,0,2010,320000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8461,3,6,5,2006,4,3,5,1,728,728,3,1,4,8,5,3.0,390,3.0,3.0,24,0,0,2006,163990,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21453,3,6,5,1969,3,3,5,1,988,0,1,1,3,4,5,1.0,540,3.0,3.0,130,0,0,2006,180000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6060,3,4,5,1950,3,3,4,1,772,351,3,1,3,4,5,1.0,264,3.0,3.0,0,140,0,2007,100000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,3,6,7,1958,3,4,4,1,1080,0,3,1,3,5,5,1.0,288,3.0,3.0,0,0,130,2008,136000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7892,3,6,5,1993,4,3,5,1,1199,0,2,1,4,5,5,2.0,530,3.0,3.0,63,0,0,2008,153900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17043,3,6,5,1998,3,4,3,1,1586,0,3,1,3,7,5,1.0,435,3.0,3.0,0,0,0,2009,181000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6780,3,6,8,1982,3,2,4,0,520,0,2,1,3,5,5,0.0,0,0.0,0.0,0,0,0,2006,84500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4928,3,6,5,1976,3,3,3,1,958,0,2,1,3,5,5,2.0,440,3.0,3.0,205,0,0,2007,128000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4388,3,5,7,1950,3,4,5,1,840,0,3,1,3,5,5,0.0,0,0.0,0.0,0,0,0,2007,87000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,3,6,5,1966,3,3,3,1,660,688,3,1,3,6,5,2.0,453,3.0,3.0,108,0,0,2006,155000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8973,3,5,7,1991,3,3,3,1,1053,0,3,1,5,6,5,2.0,750,3.0,3.0,80,0,0,2006,150000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14200,3,7,6,1966,3,3,5,1,1216,941,4,1,4,8,5,3.0,487,3.0,3.0,66,0,0,2006,226000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12224,3,6,5,2000,4,3,5,1,1022,1032,3,1,4,7,5,2.0,390,3.0,3.0,48,0,0,2009,244000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7388,3,5,6,2002,3,3,4,1,1327,0,3,1,4,7,5,1.0,624,3.0,3.0,0,0,0,2007,150750,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6853,3,8,5,2002,4,3,5,1,1296,0,2,1,4,6,5,3.0,471,3.0,3.0,25,0,0,2009,220000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10335,3,5,6,1993,3,3,4,1,1721,0,3,1,3,7,4,2.0,440,3.0,3.0,96,180,0,2006,180000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10400,3,7,6,1970,3,3,4,1,1682,0,3,1,3,7,5,1.0,530,3.0,3.0,0,0,0,2008,174000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10355,3,5,5,1967,3,3,3,1,1214,0,3,1,3,5,5,2.0,318,3.0,3.0,111,0,0,2007,143000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11070,3,7,5,1989,3,3,4,1,1959,0,5,2,3,9,5,1.0,766,3.0,3.0,0,0,0,2006,171000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9066,3,8,5,2000,4,3,5,1,1004,848,3,1,4,7,5,3.0,660,3.0,3.0,106,0,0,2008,230000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15426,3,6,5,1997,3,3,5,1,928,836,3,1,4,7,5,2.0,470,3.0,3.0,99,0,0,2009,231500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10500,3,4,5,1971,3,3,3,1,864,0,3,1,3,5,5,0.0,0,0.0,0.0,0,0,0,2010,115000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11645,3,7,5,2005,4,3,5,1,1734,0,3,1,4,7,5,3.0,660,3.0,3.0,24,0,0,2006,260000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8520,3,5,4,1952,3,2,2,1,910,475,4,1,3,6,5,1.0,720,3.0,3.0,0,0,0,2010,166000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,3,7,5,1999,4,3,5,1,1501,0,3,1,4,6,5,2.0,577,3.0,3.0,29,0,0,2009,204000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9100,3,5,5,1963,3,3,3,1,1728,0,6,2,3,10,5,1.0,504,3.0,3.0,0,0,0,2006,125000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522,3,6,5,2006,4,3,5,1,970,739,3,1,4,7,2,1.0,380,3.0,3.0,40,0,0,2006,130000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6120,3,5,7,1993,3,3,3,1,875,0,2,1,3,5,5,1.0,180,2.0,3.0,0,0,0,2009,105000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9505,3,7,5,2001,4,3,5,1,884,1151,3,1,4,8,5,3.0,434,3.0,3.0,48,0,0,2010,222500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7500,3,7,5,2005,3,3,5,1,1080,0,3,1,4,6,5,0.0,0,0.0,0.0,0,0,0,2008,141000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6240,3,5,4,1950,3,3,4,1,896,448,3,1,3,7,5,1.0,240,2.0,3.0,114,0,0,2006,115000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10356,3,5,6,1975,3,3,3,1,969,0,3,1,3,5,5,1.0,440,3.0,3.0,0,0,0,2007,122000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13891,3,8,5,2008,4,3,5,1,1710,0,2,1,4,6,5,2.0,866,3.0,3.0,102,0,0,2008,372402,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14803,3,6,5,1971,3,3,4,1,1097,896,4,1,3,8,5,2.0,495,3.0,3.0,66,0,0,2006,190000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13500,3,6,7,1975,3,3,4,1,1252,0,1,1,3,4,5,2.0,564,3.0,3.0,0,0,0,2008,235000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
